text,is_hate
miris tikak putuwa thiyanna thibuna,False
adina aduma hariyata andanam kisi aulak nane owage than walata addiwath adu tharame piliwela adumak adan anna oni fashion kiyala adan anawa owage awa,False
track awl wechcha kellek,False
magea account eka password amathakai ekata monada karanda puluwan,False
oyalage sewawn ganna puluwan shop tika update ekk dunnam watinwa app eka us karana location eke ayata thamange lagama shop tika pennwa wage eka loku deyak puluwam,False
karunakarala me welendata wena thank dila ewath karanna nathinam ewath karanna epa,False
rate tiyena prashna owada ahinsaka minissu paw kiyak hari hoya ganna denneth nahane,False
hodata danna hitha hoda minehek nimal ayya kiyanne duk mahansiyen kiyak hari hoya ganna hitha hoda monihek,False
oya kolla hoda kollek dawasak mata amathaka wela giya elawalu tika pahuwada man eyata kiwama newatha mata dunna hoda manussayek paw,False
tharusha dilshan poddak kiyapan thaththata ehema karanda epa kiyala,False
kadawala kulee gewagena kada karala pement ekee a baduma aduwata denawa laba labane permant ekee ekada kade ekada,False
puke police gena un allapiya un parlimentuwe inne,False
unma genawala bedala unma hoynawa genawana maha horu thakkadi allanne ne balu policiye un,False
campus unwa nathi kra ilagata teacherslawa nathi kra dn scl lamai,False
ohma karannama ona police karayo karapu de watinawa meke mula allanna bari bawa dannawane aduma tharame school daruwo pavichchi nokara inna waga bala ganna ona,False
wikunana eka hina wenawa athi nuwara eliye mudalali mun hawasata ugen adiyak gahala ei,False
airport akei harbour akei baluwa nm gennana un edala alla ganna puluwan,False
e lamimge mulu vinodema kewa um salli deel trip evill tyenne unge bag check krnn denn,False
highlight ahuwenna epa okun patta horu api naya gewuwata passe ayith masekin call karala tharjanaya karanawa salli dapan kiyala gaththa aya baya wenna epa dan parikshna patan aran thiyenne owa karanne chine pakeklu ganna epa machanla marunath mamath katta kawa,False
malli mama saudi enna akka kanak oyage sinduwagodak lassanai tawa sindu tikak kiyanna dawasak pala nathi hane sinduwa kiyanna mama ashama gayakaya tama kapuga sar oyataiba atai taruwan saranai,False
anagathe appachchi wagema daksayek wei mage puthe oyath,False
ethkota malinga illapu eka sl vs nz match eke eka me siyawase neweida,False
welawata gaththe nethnm lontha mendisa ekatth kelinawa,False
koheda me ane apita th kiyanna,False
mara minisu ketiyak marane dn thawath minihek mona hithakinda bn thawa ekek marane,False
mage frofile eka thiyanava ara ganga palanna,False
tharu navodya meka api dakke naththe kohomada,False
admin pissu kelinna epa bn apiwa hinassala marannada hadanne,False
muna wagema hithath lassana karaganna,False
ganu lamayekda pirimi lamayekda dekatama nedda,False
harima kenava mention krala,False
rattu dannawa kauda mehema kiyala,False
apeksha fernando gahanne nah rawanwa ekata ma diya wela wetenwa,False
koheth eka wagene bn ammo oka thawath rasawath bila awama,False
re wela eddi dora laga inne hemadaama aniwa ekak wath kanna nam weno,False
oya wage welawakadi vidiyo karana katha yaluwoo thama apita inne,False
oya madi bella gelawenna denna thibbe,False
ohoma kaalakanni ape paththeth innawa,False
views ganna kathawela video karala,False
marenakota mun mewa aran yanawa wage hariyata,False
mention krlama dmmanam thama watinne,False
polisiyata kiyala wedak ne polisiyenganne kunu dapu akage peththa dannam,False
wahinawooo karant bila awoth hodatamma cool down wenawa,False
warada thamange thappe aine gahe kola thamai danne,False
matara hot news oya level akata wetenna epa please,False
kondak nedda meke noda katha karala prashne wisadaganna,False
adahanna watin,False
irisiyawa thiyenne den,False
mokadda wela thiyenne sihinata karadaragakda,False
vishalta thiyenne nanoge gathi wenna barida kathawa wenas kaloth ai balannw na meka vitharai balannw,False
iwara karanne nathuwa thawa digata aran palayan,False
nedda nanne nedda edhum marukaraganne nhedda,False
ane dan thama ashaven balanne kathava venaskaranna epa mokada api maga nohara balana ape janappriyama kathavamekai ane enisa shinavai minoli missta thavath karadara vidana vidiyata nam kathava hadanna epa apata balanna epa vei asaven blanna thavath lassanata hadanna katahavaivara venakam api bali,False
mokakda e para kathawa epa karawanna yanne,False
aiyi sihina ayama kiruli akka akatanam api kamathi baha,False
vidal kohomath ara hora ganunge puthanee itin mokak hari karai itin,False
ane harima lassanata me kathawa iwara wenawa wage danenawa,False
kiruliwanam sihinata lan karanna epaa aaaye,False
rallata kanna giyama ohomai,False
potion eka hdyy habayy katee thynna baa jarawak,False
dala thiyena chicken kalle size dakkama eka portion ekak ta padu naha,False
apahu enna kiyala thiyenawane ao dekakuth dagena,False
dinetha fernando poddak tharaha unama,False
upul dayathilak uncle api danna inne awama kamu,False
nadeesha dulanjani ekane math lokukam danne,False
samadhi sandunika eyata hithunoth hina wenawa eyata hithunoth katha karanawa eka wenama lokukamak,False
adeee sirawatama eee wagere,False
adoooo ow ban,False
mageth ehe dosayak wage,False
star hotel ekakata yanna,False
hithannawath epa,False
ade ow ne bn sirawatama,False
star hotel ekakata yanna hithannawath epa,False
meta kalin biriyani kapu neti unta oka wtinawa eti mata nam kaha baht wge,False
hmm eka thami mat beluwe,False
wena ekak balamu,False
ekha thamai post akak wath dakke naththe,False
me malli thama innwada,False
bolu kiyala mata puludh ne mn kiynneth ne e mage hati,False
marenakm neda bln inne,False
un denna maru karala ganna thibbe,False
oshan silva ow charith pathum mathews ge panala tiyenava,False
malinga mathak una,False
kohlit daddi poddak case wuna cuddah,False
welawata gaththe nethnm lontha mendisa ekatth kelinawa,False
dwayne ruben oya gava thibba mathakai eth katayamnam ne mage vage to gahuve,False
mn lagath k thibba aparaade discontinued karaneh katayam nm thibbe na habai,False
nokia lumia ekak thibuna matath slow wenneth na supiri n ekak,False
ayya nemtuwa kiyla aramchiy,False
menda wenuwen dn yanna,False
shenal ranasinghe uyalath me wageda,False
thimira nimsara uba gihin natuwe nadda,False
u komath bowling practice karanne nane,False
hoda welwta http page eke nama dakke,False
danma katamatha nododa inna eka hondai,False
ahmada ala ala,False
gihi jiwithaye mage podi putha,False
theruwan saranai ape hamuduru wanta,False
mithurukamata eha giya badimak eka danno dani,False
kalyana mithra sampatthiya,False
second review aka miss unata dasunta karanna deyak ne u ahuwa inline pitch unada kiyala kauru hari ow kiyanna athi u damma,False
eakanm patta suewar eaken gaththe,False
waradunm ape eunge hali balagna tibba,False
vishal bayai depala nisa,False
mata nam hithenava vishal ta asdaranayak venawa kiyala kathave,False
mawila penawa,False
aththatama eyata wada maa thamai parakku wennne,False
kawadada me karuma kathawa iwara wenne fb eke dakinakotat kenti yanawa,False
mea kathawa tharam epa karapu kathawak na,False
anne kurului abhiman ui akathu wenawanm,False
redde kathawa epa wigena anne,False
sihina paw ara hitiya vidiyata paduwe inna dunna nm iwari anika visala nm maha puduma ekak ekage amma arehe iddi aime minolige hith wenash karanne dewakyai vishalui dekatama tiyenna vishalge ammage wage dushta gathi,False
sihina oya hitiya wediyatama hitiya num dan hodai kiyala hithenawa athi,False
sihinata vishal monawat karalawatda apo ehema unot nam katawa wadak naha anit kata ganatama watevi,False
srilanka play karana match sirasa tv den nedda,False
wedak ne channel eka ahu wenne ne pehedili channel ekaka pennanna,False
yko sirsa tv eketh pennapiyu thopit penn brinm mon mgulktd gththe tv penne nthi ki dekn innvd bolau thopit wde krnn brinm hryt ganne nthiv hitpiyu,False
lankawee humana tv,False
lesi wenne ne target eka,False
sampath banak kiyak hari diyanko ate sathe na bn marenna hithila job hoyanawa job hoya ganat na,False
ko nahane,False
apoo tv pen nh ne sirase pennpllako,False
pena tv cenal akat dipan,False
apita pena cenal akak dapan,False
karuma nalikawe balana un,False
koo nanee bn live,False
sori sirasat bennat,False
mokada une kaud dinne,False
ai thama youtube ekata uploaded karannaththe,False
thawath ganu innawada meka assata genath danna dawasin dawasa ganiyek wadi wenawa kathawak minissunta epa karawana widihata denna epa asawen balanna puluwan widihata denna puluwan una nam thamai hoda,False
ehema thama inna ona,False
niyamai abiman,False
kawd me papadama,False
yakow thaththa ka ri deal ne danne,False
ehema hithuwa nam ape ammalath ada eya mn laga,False
amma thathha dawanta atha wanala anna kiyanna natha ayalag mawu hoyagana anawa ithin,False
aniwaryen yaluwa,False
salli nathinam duwa badinna thoragaththu kenata kamak ne kiyamuko habayi uthsahayen diyunuwenna awasthawak deela balanna wenawa mokada marry kalata passe daruwek duk windala windala thanakata enna loku kalayak yanawa ewa ape athdakeemen apita therum karala denna wenawa,False
okkama naluwan ge mul katawa oka tamai,False
kanchana anuradhi oya neda me voice eka bawanawak wage,False
ane manda ara ahaka inna maawath adila awane ithin,False
aapu mtawat twa beri una yako,False
oke anith patta,False
vihara mulwaththaarachchi passport thiyanawa habaii,False
uae thami niyamatama hima sell an karanna puluhan naaa,False
nihara hima sellam krmud,False
ado sira ban,False
cari gothayaa ubawa kalath madi,False
mekata hrad dapu kattiya gana harima pilikul,False
nawagilunoth bandchoon,False
niwan suwa,False
ruwan sameera harak lagina than ohoma thamai,False
boleth ekkama hose gala ahasata ekathu wei kiyala hithuwe,False
aadarei bosa,False
current bila gevanavaneda,False
electricty bila gewwada,False
hm bs ciran gayatu,False
fatta film ekak neda,False
elaaaa,False
mokada ban anura kumara ta mewata aradana karanne nattha english bari nesa da,False
niwan suwa labewa,False
to marenne nadda bhallo,False
chanaka dinarathna obathumata ita kalin niwansuwa pathanna weida danne naa,False
laksiri wijenayaka oba tumata duka hithila waga hodata ma allala tiyanawa pauw,False
obathumata allanna bari unada dukada ane pau,False
laksiri wijenayaka mahinda mahathaya ga loku puthata tharaha gihin waga,False
ayeth gadget eka atheneh,False
budusarani,False
theruwan saranai sir,False
mmmmm mru mru,False
okkama yaluwo thama api rewatenawa,False
congratulations dennatama,False
niwan suwa lebewa,False
budusarani,False
thama pana thiyanawa merennea nahanea,False
hena gahapan thota,False
niwansuwa thopita,False
taitan ekak hadala rawmak yamuthha,False
appacci,False
oyata magul ithin,False
okage jeewithe echarai,False
budu saranai,False
budu saranai,False
niwan suwa lebewa,False
budusarnai,False
appachi,False
appachi,False
rajjuruwo udai udai,False
ela ela lokka,False
magula ewarai mahida ta iwan suwa,False
a magulath iwarai hadigawilama yano onna balapan,False
ko wotto jntawa,False
mallith othanin patan aran thamai keliye,False
kawaddaa wala kajja gahanne,False
budusaranayi sir,False
budusaranayi,False
apagathawewa,False
ahinsaka minissunta baninna epa e minissunta monawa hari deyak dipu nisa eminissu enna aththe pau e ahinsaka minissu,False
api hithagena inna kauru baleta awath mamanam hithanne rate minissunta hodak wei kiyala,False
jayawewa,False
perarama yamu,False
mechara kelawalat ratata yana eun nm hitha ganna ba,False
ane amme me makko tika ara naki manussayata inna denne nathi hati,False
manussakama danna aye,False
mae minissu innae lankawae naemaeida dannae naha,False
horu samaga heluwen,False
suu gaala senaga neda ithin,False
yakoo nuwara gawasampathak thawamath thiyenawaneee,False
jayen jaya wewa,False
paradaii utto,False
munnam minissu wenna ba,False
,False
jaya,False
thawath horu tikak npp ekata jayawewa,False
api issarata enakota samara pissu balla purawanamai ewa api ganag ganna khonda ne,False
rada vinasa kadi,False
niyama horu tika,False
niwansuwa,False
apaya suwa labewa,False
horu saga heluwen,False
niwan suwa labewa,False
wareu illanda,False
ko yako pohottuwa,False
a gonnu vikka,False
npp ekata jayawewa,False
hena gahala hadigawilama pala,False
oka roll krla gahaganin,False
oka thamaii thiyenne ithin eiffel tower eka wagee,False
oyage pramparawama iwari meken,False
ha api rawtunaa palym utto ynna,False
sapawewa sapawewa sapawewa,False
hora,True
kalkanni,True
time to leave the group aya nam rawatenne na umbalata,False
ela ela,False
ammatsiri dapu wisheshana padha tika balapanko,False
nikang salli thennehe konthesith akka loan akadath rajapakasalada commission,False
u hitiyan mehema wenne ne,False
enna api nawatat rawatemuuuu,False
podujana peramuna lu photo eke tiyenne habai paulaka photo ekak oya wage uthuru koreawet seeyagei taattagei pilima wandanaa kara kara tama minissu inne,False
inna barie karannada hadanna mattoooooo,False
sajithla ranilla anurala hariyata hitiyanam munge reli walata senaga enne nane okkama ekai kalakannni,False
pissu,False
ko yako mask,False
jayaweva,False
sri lankavata jaya weva,False
jayawewa,False
supiriyak thamai,False
mk,False
salli kanawa,False
jaya wewa,False
horu team aka satwela,False
gon haraja,False
haraka,False
suren abeysinghe react balapan,False
niwan suwa,False
eelangata rajithada basilda mahindada,False
waren puthe gamata chande illan api dennam chande,False
vedalama patan gamu rata hadanna,False
up shantha api okkoma pohottuwata chande denawa,False
aparada sallinee owa terumak nati dewal,False
deepal peiris thanakola kana eka nathara kara api,False
up shantha dan kanne asuchi neda,False
horek,False
badu hanganawa hoyanawa mila wadi karanawa,False
kamba horek mu,False
api ayeth rawatunada manda,False
aphu rewtenne moka genvth,False
gmmc thm,False
kalakanni ballo,True
ratama kana vasanavak,False
yacai,False
api thama hodatama kare,False
sudath jayashantha thama ubata eka dhanne nethda,False
deng nm sanipata innawa athi,False
jaya,False
jaya wewa,False
ape asarana lankawata monawada me wenna yanne deviyane,False
gothaya,False
okai okage paweli vinasa wenna ona,False
thopi tika nagee hitala apita kadath na bolau,False
ada iye idala nemeyi sirimavoge kale idala,False
sir okawa kanna epa u ape gedra balla,False
hoda henayak path wenna kiyala thamai prarthanawa,False
babala tika,False
apiwa neda me rawattanne,False
hre mama balala monawahre krannmko,False
nikan ball pass karana wada mewa,False
ranaviruwanta karpu deyak nehea mearatata naya nethi eakama kottasaya ranaviruwo,False
muu nvene udde dinne rata pnla htye dinnata psse enva methana udde dinnalu ranaviruvo tika tma vedi kagena rata beragatte,False
ulama nodakin kalakanniya,False
yako ape gewal wala adan thiyanawa oxygen ventilator icu bed genapiyaw thope koti ganan wala wahana vikunala,False
hichchi namal kamriyage heti withrk,False
sapa weyn paul pitin,False
ko toge malli yavapu satellite eka milioni,False
please thawa nam epa,False
budu ammoo senaga,False
ammo ammo http,False
tho redi andagenda ohoma kiwwe,False
ganja gahalada kheda,False
ubatath dan marama deval penne neh gokkola sudhukodi ehemath penava athi nindedi eka thama oya tharam kakkuma sakkiliya,False
thajudeen carlton carrom bord ane pala hu,False
punchammata jathaka wnu ekala rajapakshala kamathi naha awla thiyenne dn vala,False
nidgnin whotto,False
current bill eka gewapan whotto,False
ammoo upasaka mhtty,False
cri ponny,True
jaya wewa,False
niwansuwa,False
amo amo mewane goc,False
mama hekai beluve moko parakkui kiyala,False
ithin apita pucada,False
henama gahapn,True
ube amma pawwwwwee,True
budusarani,False
deergayu vehva adharaneeya oba samata chiran jayathu budhu saranai dhevipihitai,False
pahadili kathikathwayak athi paripurana nayakayak niyamai sir,False
muta niwan suwa,False
niwan suva,False
balpan a wage ratata wadgth minussu marenawa toi toge mha ekai wage ratata wadk nathi un marenne nanne,False
namal uba whokapam,False
eekenuth horakan karannada kalpanawa,False
tho wage kamba horek nemei paraya,False
oww ammo,False
mu ratta sapayaki,False
ane pala wala pallta kamba horaa,False
mu balahan ko ekatath gema dewida danne na,False
ape rate wadawi yana gawa samata,False
budu saranai,False
ratata setak karanna oninam oyala meka dala yanna plz,False
ane pls owa kranna ona na rata wenuwen krapuwa hodatama athi,False
budusarnai,False
ratata keliuwa ne,False
theruwan sarnai,False
jathiwadiya,False
lejja nedda oiii watalappan illanneee,False
dan honda baba wage,False
meyala tamai hondatama kale,False
niwan suwa,False
anee pala yanna rata kaala thawath enawa ahinsakayo rawattanna atha arinnema nee needa,False
kiala wdak na dn api mara sathutin inne umbala deepu dewal walin,False
pim piyaaa,False
puluwannm kiyapan those pawule in kori pathiyo billion athiyo une mona rasaawak mona business ekk karala hamba karlada prashtahaa adahan thopi me rate ahinsakayingej horakaouwata,False
isselama ubala horakn karpu dollar tika genath dapan pako,False
podi maina,False
ane hkpn,True
amor amor menna jock podi maina,False
karapu paw gewanna wenawa,False
hana gahpan kala kani,False
lankawe thibicha baage tath wede dunna wage thaatha,False
me gothaya mokadda me,False
ewa kal yai,False
chester ranathunga dara ganna puluwan vihilu karapn,False
ane ehemada api chande dennam ah rata diunu karanna balagena hitapn,False
pukadiyan namalta gon hatta,False
mahindage loku gona neda me,False
karapu hoda amthka hamadama banina keyala oba tuma obe gamana yanna a dakkmakta anakam gahana ayata samawa damu dawaska ridenna gahamu kriyawen jaya niyathi gamana subai,False
anagathe henen thamai,False
hen ghpn ubt,True
thopi tharunainge jivetha vinase kerala iverai horakapu ballo,False
piccu whotta,True
pissuda pako,True
topita wada suddo hitiyanam hodai,False
eth baluwa mokada parakku post eka daanna kiyala,False
itin apit pucd,True
pattathkata wenna,False
yudde wikunm kaapn,False
prana katha daala thawa mainawa chater karanna epa chora,False
niwan suwa,False
bohoma hodai k withara awith inne,False
ubage maha kawath thallu karan palayan oya yana thanaka,False
kg gahala kolla enne hadee me loke wenna baaa,False
pala http,False
subawadarmayen hari vipaka vidinnam wai ahinsaaka minissunge dewal akka sellam karanawa,False
thirisana namal rajapaksa,False
hiree inn ona minissu balaya nisa nidhse innv,False
moratuwa paththe idama gattada,False
budusarnai,False
hari bn ela,False
hari bn ela,False
ane nikam palayaln,False
merila palayan,True
aiyooo paw,False
plyn ynn httgeputo,False
ane playan yanna,False
ubt pissud namal,False
wahinawa hdata,False
niwan suwa lebewa,False
ballo,False
wade baby naya gattha ewa kohomada gewanne wada una api amaruwe watuna,False
oyada eka hedwe,False
niwan suwa,False
mama aaasama sb ge gedara fish tank ekata,False
dan raganna patan aran padugita dawas wala koheda hitiye,False
banum noha paduva hitapan putha,False
bath kana harak tikak innawa thawama,False
podimahinda playn httpta ynda,False
gamage hewa gu kapan oyta wada hoday,False
kotawala jathin athara mehenath post danawa neda,False
ubalath maha whocana jaathiyak bng,False
ammo okkoma krla baba wenda ynwa,False
ithin apita pupada,False
palaweni comment eka niwan suwa,False
ubawa bus eke wadata yana dawasa wadi ataka nemei musalayo,False
kawda mee denne,False
dan salli nadda,False
kata kiyalda hadagaththe meka,False
kyk dunnada meka hdagnna,False
senaga innawanee chandekinma balaagamu,False
paw yako oya minissu balapan warahila inna hati bayila kiywanne nathuwa kiri widuruwak wath aran deepan bung,False
ahinsaka tharunayanwa rata yawannathuwa lankawe thiyagena lankawa diyunu karanna puluwan weda piliwelak hadana eka yawwana katayuthu amathige wagakeema,False
okkma hondai aayath daan priyasad wage booruwo tika dagena kanawa,False
kalakanni,True
puken hina wennada,False
hi namal ayya komda,False
apayatama pala,False
niwan suwa,False
aner uber ammata ukahan podi maina ri,False
ubalage rassawa lagadima nathi karanawa,False
kalakanni,True
nodakin,False
ammt hknn,True
matath join wenna puluwandha mage ratharam,False
ayyooooo heminenavaa,False
ma drama aka ki wani episode akada,False
bawuddagema koheda ban rajya depala rajya badhu janathawa sathu depala pawuranika wasthu horakan karanna uganwanne uba mona agamenda mewa igena gatte,False
meriya,False
niwan suwa,False
supiri camera man ekak langa thiyagena inne,False
oya okkotama niwan suwa,False
podi maina niwan suwa bro,False
eww eww,False
lankawen chutha wela palayan,False
mn hithanne mekata thamai athatama kattiya kiyala dala thiyenne,False
lejja nathi heti munta,False
atha paya pananethiweyan,False
moosalaya,True
nomal pamkaya mariyan,False
chanden passe mehema yanneththe ei,False
me kala kanninta kosu para denna ekek nane,False
niwansuwa labewa pawulatama,False
budusarani,False
naaki koti set eka,True
wadha koththuwak ehema tibune nadda lokka,True
hora huttigaputala tika maka bewiyan,True
iyyyaaaaa yakooooo appiriyaiiii thu nodakin pakai,True
ade mu thama marenne nane balapanko,True
niwan suwa http okkotma,True
ape rate gawa sampatha,True
mun okkoma harak,True
pohottuwa pas wewa,True
keri huthika puthala inne,True
hora kaputa athulu rajapaksha hora ballo makabavilama palayan henama gahapan,True
rata kaapu para haththa,True
mahalu madama wage iyaaa labu bahapu naki hatta,True
gaha ganin puke mulu ratama kala kala ahinsaka minissunge jiwitha ekka sellam karana para desha paluwo maka bawila pala,True
buruwo tika dagalanawa kalakanni,True
hena gahapan ballo ubala seratama,True
athi yanthan eka lollek mala,True
pohottuwe den nam onne munwa aye nam munta denne mun hambakaran rata kanna apu awn kalakanni heththa,True
gana gediya balahnko,True
hati balapan ko besiege puthage rajapaksha pawlama marala dala me rate sapaya nathi karannanm,True
nodakin pin bathaaa ethakota thajudeen laaa,True
umba kohoma pimbenna haduwath umbala dan awalangu kasi ban thopi pawul pitin aoagatha wenna one me ratata karapu aparadeta,True
ane palayan ban yanna thope pawula pitin palliye bawusthisma wela sudu andan baila gajanna epa yakoo puluwanm prasiddiye kiyapan umbage daruwa bawudda kiyla,True
ape rate gawa sampatha,True
mahinda merune nedda tama,True
niwan suwa thope paulatama,True
uber ammata whokanna hicci murgaya,True
pirimi ganikaawa,True
islam allan thopi boomba gahala aurudu k na iyeta,True
megamana maraganna bari unane tama,True
neddoking hora balla,True
ayeth gahapan bomba thopita raja karanna hena gahanna ona thopita,True
me rate winasaya thopita aathal balapiyaw dawasin dawasa mini merum,True
ubalata lajja nadda ban athmayak nathi kalakanni,True
pissuda hiththo live yanna aith,True
kalakanni horu rala,True
merila yanna ona kalakanni pansal gane gihilla,True
ubath ngo jeppekda,True
niragamika pokkek okkoma kalin,True
bauddayo higa kanwne,True
pass ekk ohma hithn inna ekth awlk nh habai,True
thopilage mune hati kalakanni heththa rata kawa,True
mun wage jathiyak para despaluwo,True
pohottuwe kalakani,True
lajjawak nathi kari desapalannyo,True
thoge mune hati kalakanni rata kawa,True
rata winasha kale basillage kattiya,True
thpoe lamaintath ekka hena gahanna one,True
api ahala thiyena widihata jvp haththa rata rata gini thibba tharuna tharuniyo maruwa rate sampath gini thibba hoda nayako maruwa dan enawa rata hadanna,True
mahinda mahaththaya garahana garahilla niwata jathiyak mun ara dawaswala paraka yanna ne bomba pupuranawa hamuduruwaru lamai keedahak maruwada l t t e thibunada kiyalawath mathaka ne,True
ubalata hena hathama wadiyan,True
ubalata hena gahanna thaniyama nema pawula pitin kelawila yanna sakkili,True
uba ikmanatama widawala marila palayan gothaya ubala lankawe pawata ipaduna ewun,True
viduli bila wadikarapu thope amma thaththa kunuwela mariyan mariyan mariyan papatharayo,True
ubalata itath eha widawanna labenna ona patta balu amathila,True
hena wadinna oniii ratata karapu aparada walata thopita,True
niwansu lebeawa,True
jaya wewa kiyana un lollo,True
thopi innakan merata hadanna ba,True
waachaala kamai noogathkamai hondatama penenawa mewage kaalakanni set ekakma pohottuwe innawa owun hithanne gotabaya wagema hondata kalaa kiyalai,True
anee itthin amu gawayo oya,True
munt jaya wewa kiyanna gobba hathikare innwane thma,True
kalakanne boru pebena gare j v p pafpo,True
meke full program eka baluwanam milan kiyannege moda kama penenawa pohottuwe sankethaya modakama waachalakamai uddachcha kamai api manthreenta gewal dena eka nathara karamu,True
jvp kiyannea mea ratea thiyana janathawa epa kiyapu pakshayak mun thamay mea rata winasa karana katu kana kala waddo oya kalea hitapu janathawa dannawa mea gollo monawada karea kiyala jvp thopi searama makabawila palayaw thirisannu,True
gu kapan jvp,True
jeppo katin batala hitawanawa kohomat,True
yako meke ekaekata kade gihin walalennaepa oke inna ma epa eka terum ganin koiekath kathawa witharai balaya gannakan kaiwarugahanne,True
gattata na mahattayo aka rata dapala nowaina k gapuo gahilla sallamda hora kala kala karala jvp gatta akada ana gono,True
ane hiwalo thawa duratath minissu rawattanna baaa rajapassalage katu kana eka danwath nawaththanawa,True
jvi kiyanneth lokanhoru,True
ane jeppo nariwadan,True
aiyo pau thola kata welila wathura bonna jvp kiyanne mada gaha na ekama thama,True
uba amu gawaya gampahatath lajjai mee haraka giyapu school ekatath lajjai,True
ane gono thopi wage un parlimenthu awama hithagnna puluwn anduwa karana un gena,True
amu gon baiyoeee,True
jvp karayo kawadda aetta kuwe,True
yako vahallunam manna jvp,True
ane ithin methumalage kattiya kanawa hoda kemak horungeth horu kanba horu,True
mu government aka gu kana mi harakak,True
pottuwenam ithin gonek mee harakekma thamay ithin,True
jappo ada idamma boruva hidama horu jappo,True
ubala ekka horakam karanna nam jvp ba hirikithai kalakanni hora ranila dan hodaida,True
thopiwage pinatkana kalakannithami chande deela meratawinasakale kalakannihatha,True
medaapara rata bankoloth karapu kalakani kambaa horu rala pohottuwe unwaana ban ubath tharam korona garagana kala dan npp ubata mthaka nadda jvp wata bomba gahuwa thopita sapa wanawa,True
munge bailawelata rewatenna epa mun arunta hapan npp eke in,True
mae seramanta jappo uthukam kala suname horabawa dana dana maheindawa janadepathe kala,True
chandraleka balaya ta genena kawudha udhaw kare apidha ane kawuruth ekai boru karayo jeppo,True
ethakota huththo rate naayakaya sarathponsekada hitiye ubala karethiyan aawa mahahora mahinda noweida lejjai hirikithai,True
puduma moosalayak apprasannai pohottu kaarayo,True
nodakin jvp buruwo mahinda janadipathi wenna issella fonseka hamudawe nemeda sakkili ballo ai kalin ydde iwara kale naththe,True
boru gurukam karanawa minissu andagena hora samma sadula,True
mukkuda oya maddiya wediyoo un dakke nadda hitapu senagaa m,True
namalla chichila eda idalath janatawagen kapu higanno thamaaaa,True
yasay kalkm pala denawa rajapaksalata,True
comment tikawath balala hadiyan gothaya minisunta hina wannama balagena inna ahikuntaka haththa rata karapu ugen karapu un na adupadu wenawa anika mona de unath mehema minissunwa pachchal karana ekenma penawa thope pirihima higana hathikare,True
oka ngo dolar walata yata wechcha kalanni lolla,True
j v p kuhaka gonatal,True
jvp gon pakayo lalkanthaya awurudu ganak inne rajaye nila niwaseka utath geyak aran dipiyaw,True
me harak topi punnakkuda kanne ratema salli un laga tiyanne horakala ratama kapu un topi harak kapiyau tana kola,True
thopi wagee jvp hattha nisha thampi lankaawatama kela well thiyennee,True
jeppo kohomath higa kala keta hollala minissu rawattala sallli hamba karan sepa widina kuhaka jathiyak,True
daisporawe un thamaai ape rata kanne,True
kelakanni ballo bolata rata karanna bari nm pala huttige puthala yannna ma eki,True
yudde dinne ape ahinsaka kollo misa dessha pauwo nemei bola,True
eta dekan elanna ona muwa gothayawa sanath buruwa,True
hmm ranil hora kapithan kenek keeyala karapu labbak na hora guhawak,True
ado muta like na ne bn wambotta kutti arachchiya,True
hama anduwakama enne kuddo,True
athakota hama anduwakma kudugenna anubaladenawa,True
ragapanawa niyamai bandula kudu mudalalila,True
namal thoge appatat thibba oya amaruwa,True
namal rajapaksa u k sumith udukumbura ublege lokka horek neh bn,True
nishan madhuranga gon katha nokiya idapn bayyo koheda kiyapn ko dan rocket eka,True
salani tharaka kiyana higana ballita salli kohenda australia yanna,True
anura oba hari borukayk,True
ranil rajapaksha thota jana waramak ne maha bank hora hena wedila meriyan,True
ranil ane bn tho janadipathi unata wadak na apita rata yanna agansy karayonge ganan adu karala denawako man oyata ana karanawa wahama me agansy karayonge ganan anduwe ganna ganan adu karanna kiyala apita rata gihinwath hamba karaganna awasthawa hadala deanawakoo,True
janadipathi da mu idakin katha karanne kavi kiyanawa wage,True
jeppo bara dunna horu tika ekathu wela,True
me rate tawa bera gnna tiyenne monawada kelawela hadigwila inne knna ne tiyena ewa gini gnn ledakata behet ne gmank ynna tel ne eka lokkanta danenne ne duppat ewun pare marenawa ekekutawat ganak ne ma tolonchi wela ynne ntuwa baila ghnawa vitari ranil oyat awurudu gnak meka klane monwada ratta kle oyala hodatama krapuwa tmai me ahinsaka duppat minissunta vidawanna une dnwat ynna paw nodi,True
ane palayan ranil balaperethayo yanna buru chodana karan nethuwa marila malaperethyek wenawa me karana pajathi deshapalana rawatim walata,True
mavu sihikara mama me lagadit go abayiyage,True
rajapksa ane aththata koheda mechchara kal giye,True
hamiyan gota nakiya,True
hambuna olar ika at kelinnada baluve gota seeye,True
palayan nande ratama kapu awalama,True
gota gobilo palayan wto yann,True
thota pissuda gon namaba rata kala kala hapa karala dan enawa methana gotathota wahi nathi hena gahanna onne gas gemba,True
rata ta karapu waradda wahaganna owa kiyala ba gota pakayo,True
plyn cri gothya ynna gota gon pagaya,True
rajapassala wadakaranna bari jathiyak,True
marila palayanko gota kalakanni naki musalaya ethakota me gammenma ekath samaranna,True
meyata athimahath apakirthiyak athkara dun pannapu janadipathi,True
gota ubatath lajjawak kiyala deyak nahneh ban,True
menna me gota paraya comments on karala,True
